PM2.5,PM10,CO,NO2,SO2,O3,Time,dt,t_days,hour_of_day,dow,month,is_weekend,sin_hour,cos_hour,sin_month,cos_month,matched,n_points,min_delta_sec,mc_PM2.5_mean,mc_PM2.5_std,mc_PM2.5_iqr,mc_PM10_mean,mc_PM10_std,mc_PM10_iqr,mc_CO_mean,mc_CO_std,mc_CO_iqr,mc_NO2_mean,mc_NO2_std,mc_NO2_iqr,mc_SO2_mean,mc_SO2_std,mc_SO2_iqr,mc_O3_mean,mc_O3_std,mc_O3_iqr,mc_WindSpeed_mean,mc_WindSpeed_std,mc_WindSpeed_iqr,mc_Pressure_mean,mc_Pressure_std,mc_Pressure_iqr,mc_Precipitation_mean,mc_Precipitation_std,mc_Precipitation_iqr,mc_Temperature_mean,mc_Temperature_std,mc_Temperature_iqr,mc_Humidity_mean,mc_Humidity_std,mc_Humidity_iqr,mc_t_days_mean,mc_t_days_std,mc_t_days_iqr,mc_hour_of_day_mean,mc_hour_of_day_std,mc_hour_of_day_iqr,mc_dow_mean,mc_dow_std,mc_dow_iqr,mc_month_mean,mc_month_std,mc_month_iqr,mc_is_weekend_mean,mc_is_weekend_std,mc_is_weekend_iqr,mc_sin_hour_mean,mc_sin_hour_std,mc_sin_hour_iqr,mc_cos_hour_mean,mc_cos_hour_std,mc_cos_hour_iqr,mc_sin_month_mean,mc_sin_month_std,mc_sin_month_iqr,mc_cos_month_mean,mc_cos_month_std,mc_cos_month_iqr
22,35,0.679,8,51,19,2018-11-15 15:00:00,2018-11-15 15:00:00,1.2083333333333333,15,3,11,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,True,3,0.0,37.0,0.816496580927726,1.0,74.0,1.632993161855452,2.0,0.6999999999999998,1.1102230246251565e-16,0.0,85.33333333333333,1.247219128924647,1.5,15.0,0.0,0.0,92.33333333333333,1.247219128924647,1.5,0.6,0.24494897427831783,0.30000000000000004,1017.2999999999998,1.1368683772161603e-13,0.0,95.0,0.0,0.0,15.0,0.0,0.0,79.33333333333333,0.4714045207910317,0.5,1.20625,0.0015001714579648115,0.0017361111111111605,14.666666666666666,0.4714045207910317,0.5,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.638071187457698,0.09763107293781743,0.10355339059327373,-0.7600796553858449,0.07491495713052958,0.07945931129894546,-0.8660254037844387,1.1102230246251565e-16,0.0,0.5000000000000001,0.0,0.0
22,36,0.694,9,50,20,2018-11-15 16:00:00,2018-11-15 16:00:00,1.25,16,3,11,0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,True,5,60.0,38.2,1.16619037896906,2.0,78.2,2.85657137141714,4.0,0.72,0.040000000000000036,0.0,95.2,0.7483314773547882,1.0,15.8,0.39999999999999997,0.0,93.8,1.4696938456699067,2.0,0.5999999999999999,0.1095445115010332,0.09999999999999998,1017.0599999999998,0.0489897948556747,0.10000000000002274,95.0,0.0,0.0,15.0,0.0,0.0,80.2,0.4,0.0,1.2490277777777776,0.0019934305686677353,0.002777777777777768,15.6,0.48989794855663565,1.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.802457954745282,0.07785390719815316,0.15891862259789136,-0.5828427124746194,0.10146118723545762,0.20710678118654746,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
20,36,0.648,8,56,18,2018-11-15 17:00:00,2018-11-15 17:00:00,1.2916666666666667,17,3,11,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,True,5,0.0,35.2,0.9797958971132712,2.0,70.0,2.449489742783178,3.0,0.72,0.040000000000000036,0.0,88.8,4.707440918375928,2.0,15.6,0.4898979485566356,1.0,94.8,0.7483314773547882,1.0,0.38000000000000006,0.17204650534085253,0.2,1017.6,0.0,0.0,95.0,0.0,0.0,14.0,0.0,0.0,79.4,0.4898979485566356,1.0,1.290138888888889,0.0022135246459040266,0.002777777777777768,16.6,0.4898979485566356,1.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.9259656572872164,0.048941012044959306,0.09990042250462983,-0.3552914270615126,0.1181540550352058,0.24118095489747982,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
20,41,0.601,8,38,30,2018-11-15 18:00:00,2018-11-15 18:00:00,1.3333333333333333,18,3,11,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,True,6,0.0,35.333333333333336,1.5986105077709065,1.75,69.83333333333333,3.8908725099762504,1.0,0.7166666666666668,0.037267799624996524,0.0,88.33333333333333,16.182981458584475,7.0,16.166666666666668,0.3726779962499649,0.0,94.66666666666667,1.4907119849998596,2.5,0.5499999999999999,0.3201562118716425,0.45,1018.2666666666668,0.0471404520790603,0.07499999999993179,95.0,0.0,0.0,14.666666666666666,0.4714045207910317,0.75,78.66666666666667,0.4714045207910317,0.75,1.3320601851851854,0.002317706527141289,0.0038194444444441533,17.5,0.5,1.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.9829629131445342,0.017037086855465844,0.03407417371093169,-0.12940952255126043,0.12940952255126023,0.25881904510252046,-0.8660254037844385,1.1102230246251565e-16,0.0,0.5000000000000001,0.0,0.0
18,28,0.524,8,35,34,2018-11-15 19:00:00,2018-11-15 19:00:00,1.375,19,3,11,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,True,5,0.0,23.4,1.8547236990991407,2.0,42.4,4.31740662898458,6.0,0.7,0.0,0.0,61.6,4.923413450036469,9.0,15.2,0.39999999999999997,0.0,86.4,4.673328578219169,5.0,0.4800000000000001,0.33704599092705434,0.2,1018.8199999999999,0.0400000000000091,0.0,95.0,0.0,0.0,14.0,0.0,0.0,76.6,0.4898979485566356,1.0,1.3745833333333333,0.001993430568667742,0.002777777777777768,18.8,0.39999999999999997,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.9727406610312548,0.01362966948437263,0.0,0.2070552360820162,0.10352761804100821,0.0,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
23,29,0.589,11,44,24,2018-11-15 20:00:00,2018-11-15 20:00:00,1.4166666666666667,20,3,11,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,True,6,0.0,38.833333333333336,1.4624940645653537,1.75,77.33333333333333,4.533823502911815,0.75,0.7000000000000001,1.1102230246251565e-16,0.0,77.66666666666667,1.4907119849998596,2.5,16.166666666666668,0.3726779962499649,0.0,89.5,0.5,1.0,0.3166666666666667,0.18633899812498245,0.07499999999999998,1018.9500000000002,0.11180339887501489,0.14999999999997726,95.0,0.0,0.0,14.0,0.0,0.0,79.5,0.5,1.0,1.4156249999999997,0.0022944707872220907,0.0038194444444445974,19.666666666666668,0.4714045207910317,0.75,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.8993255446193151,0.04709351079761662,0.07492531687847237,0.41960634836750677,0.11369379246736988,0.1808857161731099,-0.8660254037844385,1.1102230246251565e-16,0.0,0.5000000000000001,0.0,0.0
27,37,0.56,11,38,29,2018-11-15 21:00:00,2018-11-15 21:00:00,1.4583333333333333,21,3,11,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,True,6,0.0,41.833333333333336,2.1921577396609844,3.25,84.66666666666667,4.784233364802441,4.5,0.7000000000000001,1.1102230246251565e-16,0.0,80.66666666666667,2.748737083745107,4.0,15.833333333333334,0.3726779962499649,0.0,89.66666666666667,0.4714045207910317,0.75,0.45,0.206155281280883,0.27499999999999997,1019.4,0.0577350269189757,0.0,95.0,0.0,0.0,14.0,0.0,0.0,80.5,0.5,1.0,1.4572916666666667,0.002294470787222108,0.0038194444444443754,20.666666666666668,0.4714045207910317,0.75,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.7600796553858448,0.07491495713052959,0.11918896694841818,0.6380711874576983,0.09763107293781735,0.15533008588991037,-0.8660254037844385,1.1102230246251565e-16,0.0,0.5000000000000001,0.0,0.0
20,34,0.53,9,32,32,2018-11-15 22:00:00,2018-11-15 22:00:00,1.5,22,3,11,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,True,6,0.0,37.0,2.0816659994661326,2.5,73.33333333333333,4.459696053419885,4.75,0.7000000000000001,1.1102230246251565e-16,0.0,72.16666666666667,2.733536577809454,4.75,15.5,0.5,1.0,89.83333333333333,0.3726779962499649,0.0,0.8666666666666667,0.3144660377352201,0.55,1019.75,0.049999999999954525,0.09999999999990905,95.0,0.0,0.0,14.0,0.0,0.0,83.33333333333333,0.4714045207910317,0.75,1.4989583333333334,0.0022944707872221415,0.0038194444444445974,21.666666666666668,0.4714045207910317,0.75,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.5690355937288495,0.09763107293781735,0.15533008588991049,0.8130525295851414,0.07491495713052965,0.1191889669484183,-0.8660254037844385,1.1102230246251565e-16,0.0,0.5000000000000001,0.0,0.0
17,24,0.519,7,26,35,2018-11-15 23:00:00,2018-11-15 23:00:00,1.5416666666666667,23,3,11,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,True,6,60.0,37.333333333333336,1.5986105077709065,2.5,74.16666666666667,3.2360813064912666,3.25,0.6666666666666666,0.04714045207910316,0.07499999999999996,66.0,0.816496580927726,1.5,15.0,0.5773502691896257,0.0,87.16666666666667,0.3726779962499649,0.0,0.5333333333333333,0.43843154793219685,0.45000000000000007,1019.8000000000001,1.1368683772161603e-13,0.0,95.2,0.0,0.0,13.0,0.0,0.0,89.83333333333333,0.3726779962499649,0.0,1.5400462962962962,0.002326360097481683,0.0031250000000002665,22.5,0.5,1.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.37940952255126104,0.12059047744873944,0.24118095489747887,0.9159756150367532,0.049950211252314865,0.09990042250462972,-0.8660254037844385,1.1102230246251565e-16,0.0,0.5000000000000001,0.0,0.0
12,17,0.499,7,21,41,2018-11-16 00:00:00,2018-11-16 00:00:00,1.5833333333333333,0,4,11,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,True,5,60.0,35.2,1.16619037896906,2.0,68.4,3.261901286060018,4.0,0.6799999999999999,0.039999999999999994,0.0,61.6,0.7999999999999999,1.0,14.6,0.48989794855663565,1.0,85.8,0.7483314773547882,1.0,0.32,0.132664991614216,0.10000000000000003,1019.78,0.03999999999996362,0.0,95.2,0.0,0.0,13.0,0.0,0.0,89.6,0.4898979485566356,1.0,1.5825,0.0018839805508681134,0.002083333333333215,9.2,11.26765281680262,23.0,3.6,0.4898979485566356,1.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.10352761804100863,0.12679491924311267,0.25881904510252157,0.9863703305156273,0.016692867799747987,0.03407417371093191,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
13,17,0.486,6,16,48,2018-11-16 01:00:00,2018-11-16 01:00:00,1.625,1,4,11,0,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,True,5,60.0,34.8,1.9390719429665315,3.0,67.6,3.1999999999999997,6.0,0.6599999999999999,0.04898979485566355,0.09999999999999998,54.8,1.16619037896906,2.0,15.0,0.0,0.0,84.6,0.4898979485566356,1.0,0.4,0.27568097504180444,0.3,1019.54,0.0489897948556747,0.10000000000002274,95.6,0.0,0.0,12.0,0.0,0.0,93.0,0.0,0.0,1.6238888888888887,0.0021783871029664266,0.002777777777777768,0.6,0.48989794855663565,1.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.15529142706151244,0.12679491924311226,0.25881904510252074,0.979555495773441,0.01669286779974788,0.03407417371093169,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
16,17,0.475,7,16,51,2018-11-16 02:00:00,2018-11-16 02:00:00,1.6666666666666667,2,4,11,0,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,True,6,60.0,32.0,1.0,0.75,62.666666666666664,3.5433819375782165,3.75,0.6499999999999999,0.04999999999999999,0.09999999999999998,49.166666666666664,1.5723301886761005,2.75,14.833333333333334,0.6871842709362768,0.75,40.5,2.0615528128088303,4.0,0.5000000000000001,0.23804761428476168,0.32499999999999996,1019.6833333333334,0.06871842709361113,0.07500000000004547,95.7,0.0,0.0,12.0,0.0,0.0,90.83333333333333,0.6871842709362769,0.75,1.6650462962962962,0.002326360097481683,0.0031250000000002665,1.5,0.5,1.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.37940952255126037,0.1205904774487396,0.2411809548974792,0.9159756150367535,0.0499502112523148,0.0999004225046296,-0.8660254037844385,1.1102230246251565e-16,0.0,0.5000000000000001,0.0,0.0
16,17,0.481,6,14,49,2018-11-16 03:00:00,2018-11-16 03:00:00,1.7083333333333333,3,4,11,0,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001,True,5,120.0,35.8,0.9797958971132711,0.0,72.0,3.3466401061363023,2.0,0.62,0.039999999999999994,0.0,45.0,1.4142135623730951,2.0,15.0,0.6324555320336759,0.0,41.8,1.4696938456699067,1.0,0.9600000000000002,0.5238320341483518,0.5000000000000001,1019.9200000000001,0.0400000000000091,0.0,95.8,0.0,0.0,12.0,0.0,0.0,92.2,0.4,0.0,1.706111111111111,0.0022135246459040543,0.004166666666666652,2.4,0.4898979485566356,1.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5828427124746189,0.1014611872354577,0.20710678118654763,0.8024579547452821,0.07785390719815306,0.15891862259789113,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
18,25,0.488,6,16,44,2018-11-16 04:00:00,2018-11-16 04:00:00,1.75,4,4,11,0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,True,5,60.0,42.2,1.3266499161421599,1.0,86.2,3.1240998703626617,3.0,0.6799999999999999,0.039999999999999994,0.0,49.2,0.9797958971132712,0.0,15.4,0.7999999999999999,1.0,63.2,10.703270528207721,22.0,0.24000000000000005,0.13564659966250536,0.30000000000000004,1020.0,0.08944271910001192,0.20000000000004547,95.8,0.0,0.0,12.0,0.0,0.0,92.6,0.4898979485566356,1.0,1.7481944444444444,0.001993430568667742,0.002777777777777768,3.4,0.4898979485566356,1.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.7706742302257039,0.07785390719815301,0.15891862259789102,0.6242640687119285,0.10146118723545762,0.20710678118654746,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
23,24,0.479,6,15,50,2018-11-16 05:00:00,2018-11-16 05:00:00,1.7916666666666667,5,4,11,0,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,True,5,0.0,42.4,1.019803902718557,1.0,87.0,2.449489742783178,3.0,0.6599999999999999,0.04898979485566354,0.09999999999999998,43.2,1.3266499161421599,1.0,14.6,0.4898979485566356,1.0,40.6,1.3564659966250538,3.0,0.8,0.322490309931942,0.20000000000000007,1020.3399999999999,0.0489897948556747,0.10000000000002274,95.8,0.0,0.0,12.0,0.0,0.0,91.4,0.4898979485566356,1.0,1.7906944444444446,0.0025077041785094233,0.003472222222222321,4.6,0.48989794855663565,1.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.9259656572872164,0.04894101204495926,0.09990042250462972,0.3552914270615125,0.11815405503520561,0.24118095489747937,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
24,22,0.504,6,25,44,2018-11-16 06:00:00,2018-11-16 06:00:00,1.8333333333333333,6,4,11,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,True,4,0.0,42.5,1.5,3.0,88.75,3.5619517121937516,3.25,0.625,0.043301270189221926,0.025000000000000022,48.5,1.8027756377319946,2.0,15.25,0.4330127018922193,0.25,41.5,1.118033988749895,1.5,0.6,0.18708286933869708,0.19999999999999996,1020.95,0.05000000000001137,0.10000000000002274,95.8,0.0,0.0,12.0,0.0,0.0,90.25,0.4330127018922193,0.25,1.8324652777777777,0.0013335322478938833,0.0019097222222221877,5.75,0.4330127018922193,0.25,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.991481456572267,0.014754550023315358,0.00851854342773295,0.06470476127563023,0.11207193402100664,0.06470476127563017,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
20,29,0.561,7,33,39,2018-11-16 07:00:00,2018-11-16 07:00:00,1.875,7,4,11,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,True,6,0.0,43.5,0.7637626158259734,0.75,92.16666666666667,2.7938424357067015,1.0,0.6666666666666666,0.04714045207910316,0.07499999999999996,68.33333333333333,4.149966532662911,3.5,15.333333333333334,0.4714045207910317,0.75,87.83333333333333,0.8975274678557508,1.75,0.65,0.6130524719249841,0.175,1020.7166666666667,0.3184162195757351,0.5750000000000455,95.8,0.0,0.0,11.5,0.5,1.0,90.16666666666667,0.3726779962499649,0.0,1.8738425925925926,0.00261891400439466,0.004513888888888928,6.666666666666667,0.4714045207910317,0.75,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.9772838841927123,0.01606271952955212,0.025555630283198738,-0.1725460300683471,0.12200846792814618,0.1941142838268905,-0.8660254037844385,1.1102230246251565e-16,0.0,0.5000000000000001,0.0,0.0
26,22,0.537,7,25,62,2018-11-16 08:00:00,2018-11-16 08:00:00,1.9166666666666667,8,4,11,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,True,5,0.0,39.4,0.4898979485566356,1.0,78.0,2.1908902300206643,3.0,0.6799999999999999,0.039999999999999994,0.0,58.4,1.6248076809271923,1.0,15.0,0.0,0.0,69.2,10.533755265810953,8.0,0.68,0.1469693845669907,0.30000000000000004,1022.5,0.06324555320338196,0.0,95.8,0.0,0.0,12.0,0.0,0.0,85.0,0.0,0.0,1.9163888888888887,0.0019934305686676863,0.002777777777777768,7.8,0.39999999999999997,0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.8860054882853646,0.03996016900185184,0.0,-0.45176380902050395,0.09647238195899167,0.0,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
16,24,0.508,7,25,70,2018-11-16 09:00:00,2018-11-16 09:00:00,1.9583333333333333,9,4,11,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,True,5,0.0,32.4,0.8,0.0,63.4,3.2619012860600183,2.0,0.64,0.04898979485566354,0.09999999999999998,55.4,2.4166091947189146,1.0,15.2,0.39999999999999997,0.0,47.8,1.5999999999999999,0.0,1.02,0.3655133376499413,0.30000000000000004,1022.6200000000001,0.07483314773549583,0.10000000000002274,95.8,0.0,0.0,12.0,0.0,0.0,80.8,0.7483314773547882,1.0,1.9573611111111113,0.002507704178509389,0.003472222222222099,8.6,0.48989794855663565,1.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.770674230225704,0.07785390719815305,0.15891862259789113,-0.6242640687119284,0.10146118723545772,0.20710678118654768,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
14,21,0.542,6,25,74,2018-11-16 10:00:00,2018-11-16 10:00:00,2.0,10,4,11,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,True,6,60.0,29.666666666666668,1.1055415967851334,1.75,55.833333333333336,1.674979270186815,1.5,0.65,0.04999999999999999,0.09999999999999998,57.5,1.9790570145063195,2.25,14.833333333333334,0.3726779962499649,0.0,47.833333333333336,2.3392781412697,3.75,1.0166666666666668,0.4058598553961974,0.65,1022.8833333333333,0.03726779962500497,0.0,95.8,0.0,0.0,13.0,0.0,0.0,76.5,0.5,1.0,1.9984953703703703,0.0021745710912101494,0.0031249999999998224,9.5,0.5,1.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.6035533905932738,0.10355339059327381,0.20710678118654763,-0.7865660924854931,0.07945931129894562,0.15891862259789125,-0.8660254037844385,1.1102230246251565e-16,0.0,0.5000000000000001,0.0,0.0
15,29,0.563,7,22,80,2018-11-16 11:00:00,2018-11-16 11:00:00,2.0416666666666665,11,4,11,0,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,True,4,0.0,35.0,2.1213203435596424,3.5,70.0,6.041522986797286,9.0,0.6749999999999999,0.043301270189221926,0.025000000000000022,56.0,1.224744871391589,1.5,15.0,0.7071067811865476,0.5,50.5,1.5,1.0,0.5,0.1414213562373095,0.10000000000000003,1022.825,0.082915619758861,0.125,95.8,0.0,0.0,13.75,0.4330127018922193,0.25,76.0,0.0,0.0,2.0395833333333333,0.0014731391274718378,0.0024305555555552694,10.5,0.5,1.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.3794095225512605,0.12059047744873946,0.24118095489747893,-0.9159756150367534,0.04995021125231475,0.0999004225046295,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
21,25,0.596,7,19,87,2018-11-16 12:00:00,2018-11-16 12:00:00,2.0833333333333335,12,4,11,0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,True,5,0.0,39.0,1.0954451150103321,1.0,78.2,1.3266499161421599,1.0,0.7,0.0,0.0,51.4,0.8,0.0,15.6,0.48989794855663565,1.0,57.6,1.854723699099141,3.0,1.02,0.2712931993250107,0.29999999999999993,1022.36,0.0489897948556747,0.10000000000002274,95.8,0.0,0.0,13.0,0.0,0.0,75.8,0.4,0.0,2.082777777777778,0.0022135246459040765,0.002777777777777768,11.8,0.39999999999999997,0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.051763809020504294,0.10352761804100837,0.0,-0.9931851652578135,0.01362966948437272,0.0,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
22,31,0.615,6,19,84,2018-11-16 13:00:00,2018-11-16 13:00:00,2.125,13,4,11,0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,True,5,60.0,43.2,0.7483314773547882,1.0,88.8,2.227105745132009,0.0,0.7,0.0,0.0,47.4,2.4166091947189146,2.0,14.4,0.4898979485566356,1.0,62.0,2.0,0.0,1.56,0.9666436778875658,2.0,1021.78,0.03999999999996362,0.0,95.8,0.0,0.0,13.0,0.0,0.0,74.8,0.4,0.0,2.123611111111111,0.002106354290014444,0.003472222222222321,12.6,0.48989794855663565,1.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.15529142706151244,0.12679491924311234,0.2588190451025209,-0.979555495773441,0.01669286779974788,0.03407417371093169,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
23,29,0.676,6,22,65,2018-11-16 14:00:00,2018-11-16 14:00:00,2.1666666666666665,14,4,11,0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,True,5,60.0,39.8,2.1354156504062622,3.0,79.4,5.083306010855534,9.0,0.7,0.0,0.0,50.2,0.7483314773547882,1.0,15.2,0.39999999999999997,0.0,55.0,1.5491933384829668,1.0,1.16,0.5607138307550475,0.5,1021.2400000000001,0.07999999999996703,0.09999999999990905,95.8,0.0,0.0,13.0,0.0,0.0,78.2,0.4,0.0,2.165694444444445,0.0025077041785094138,0.004861111111110983,13.6,0.48989794855663565,1.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.4035276180410081,0.11815405503520539,0.24118095489747893,-0.9059855727862907,0.04894101204495914,0.0999004225046295,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
16,32,0.655,7,20,47,2018-11-16 15:00:00,2018-11-16 15:00:00,2.2083333333333335,15,4,11,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,True,5,60.0,41.4,1.3564659966250536,3.0,84.4,3.6660605559646715,4.0,0.7,0.0,0.0,44.6,1.9595917942265424,2.0,14.4,0.7999999999999999,0.0,45.8,1.5999999999999999,3.0,1.8399999999999999,0.3611094017053557,0.30000000000000004,1021.7199999999999,0.03999999999996362,0.0,95.8,0.0,0.0,12.4,0.48989794855663565,1.0,80.2,0.4,0.0,2.207361111111111,0.0019934305686676677,0.002777777777777768,14.6,0.48989794855663565,1.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.6242640687119281,0.10146118723545759,0.2071067811865474,-0.7706742302257042,0.07785390719815295,0.1589186225978909,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
19,21,0.652,6,22,35,2018-11-16 16:00:00,2018-11-16 16:00:00,2.25,16,4,11,0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,True,3,120.0,41.0,0.816496580927726,1.0,83.0,2.160246899469287,2.5,0.6666666666666666,0.04714045207910316,0.050000000000000044,58.0,0.816496580927726,1.0,15.333333333333334,0.4714045207910317,0.5,83.66666666666667,0.4714045207910317,0.5,1.1333333333333333,0.6342099196813482,0.75,1021.5333333333333,0.04714045207911389,0.049999999999954525,95.8,0.0,0.0,11.0,0.0,0.0,89.33333333333333,0.4714045207910317,0.5,2.2474537037037035,0.0018226870078731825,0.002083333333333659,15.333333333333334,0.4714045207910317,0.5,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.7600796553858443,0.07491495713052979,0.07945931129894568,-0.6380711874576988,0.09763107293781746,0.10355339059327373,-0.8660254037844387,1.1102230246251565e-16,0.0,0.5000000000000001,0.0,0.0
23,28,0.659,6,24,33,2018-11-16 17:00:00,2018-11-16 17:00:00,2.2916666666666665,17,4,11,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,True,5,0.0,48.4,1.0198039027185568,1.0,100.4,1.3564659966250536,1.0,0.62,0.039999999999999994,0.0,56.2,1.7204650534085253,2.0,15.4,0.4898979485566356,1.0,82.8,0.4,0.0,1.8400000000000003,0.6248199740725323,0.9000000000000001,1022.4399999999999,0.0489897948556747,0.10000000000002274,95.8,0.0,0.0,10.6,0.48989794855663565,1.0,91.4,0.4898979485566356,1.0,2.2911111111111113,0.0024611173814818982,0.002777777777777768,16.8,0.39999999999999997,0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.9459457417881424,0.03996016900185193,0.0,-0.30705523608201657,0.09647238195899192,0.0,-0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
26,35,0.658,6,28,33,2018-11-16 18:00:00,2018-11-16 18:00:00,2.3333333333333335,18,4,11,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,True,6,0.0,61.333333333333336,1.7950549357115013,1.75,118.16666666666667,1.0671873729054748,1.5,0.65,0.04999999999999999,0.09999999999999998,55.5,0.7637626158259734,0.75,15.666666666666666,0.4714045207910317,0.75,83.66666666666667,0.4714045207910317,0.75,2.166666666666667,0.6523461930260308,1.2,1022.7500000000001,0.04999999999995453,0.09999999999990905,95.8,0.0,0.0,10.0,0.0,0.0,92.16666666666667,0.3726779962499649,0.0,2.332291666666667,0.002294470787222108,0.0038194444444443754,17.666666666666668,0.4714045207910317,0.75,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.988641942096356,0.01606271952955212,0.025555630283198738,-0.08627301503417369,0.12200846792814606,0.1941142838268903,-0.8660254037844385,1.1102230246251565e-16,0.0,0.5000000000000001,0.0,0.0
